,county,couty,clid,hhid,hhsize,k01,k20_in,k20_ks,weight
35240,Lamu,Lamu,2238.0,7.0,8,Yes,Pesticides,350.0,136.0258323
35241,Lamu,Lamu,2238.0,1.0,4,Yes,Purchase of Small Farm Implements,390.0,136.0258323
35242,Lamu,Lamu,2238.0,5.0,1,Yes,Labour Cost,3000.0,136.0258323
35243,Lamu,Lamu,2238.0,3.0,6,No,,,136.0258323
35244,Lamu,Lamu,2238.0,1.0,4,Yes,Labour Cost,4000.0,136.0258323
35245,Lamu,Lamu,2238.0,7.0,8,Yes,Labour Cost,6000.0,136.0258323
35246,Lamu,Lamu,2238.0,6.0,7,No,,,136.0258323
35247,Lamu,Lamu,2238.0,5.0,1,Yes,Purchase of Small Farm Implements,900.0,136.0258323
35248,Lamu,Lamu,2238.0,4.0,8,No,,,136.0258323
35249,Lamu,Lamu,2238.0,9.0,7,No,,,136.0258323
35250,Nairobi City,Machakos,2239.0,5.0,1,Yes,Inorganic Fertilizer,2500.0,1957.23002
35251,Nairobi City,Machakos,2239.0,1.0,4,Yes,,,1957.23002
35252,Nairobi City,Kitui,2239.0,2.0,1,Yes,,,1957.23002
35253,Nairobi City,Nairobi City,2239.0,7.0,4,No,,,1957.23002
35254,Nairobi City,Nairobi City,2239.0,9.0,4,No,,,1957.23002
35255,Nairobi City,Nairobi City,2239.0,6.0,6,No,,,1957.23002
35256,Nairobi City,Nairobi City,2239.0,3.0,3,No,,,1957.23002
35257,Nairobi City,Nairobi City,2239.0,10.0,3,No,,,1957.23002
35258,Nairobi City,Nairobi City,2239.0,8.0,5,No,,,1957.23002
35259,Nairobi City,Kitui,2239.0,4.0,1,Yes,Labour Cost,2000.0,1957.23002
35260,Kericho,Kericho,2240.0,8.0,8,Yes,Herbicides,600.0,447.749742
35261,Kericho,Kericho,2240.0,1.0,5,Yes,Herbicides,700.0,447.749742
35262,Kericho,Kericho,2240.0,8.0,8,Yes,Pesticides,2000.0,447.749742
35263,Kericho,Kericho,2240.0,9.0,3,Yes,Tractor/Oxen Plough,8400.0,447.749742
35264,Kericho,Kericho,2240.0,5.0,7,Yes,Inorganic Fertilizer,7200.0,447.749742
35265,Kericho,Kericho,2240.0,8.0,8,Yes,Establishment Of Long Term Crops,500.0,447.749742
35266,Kericho,Kericho,2240.0,2.0,1,Yes,Inorganic Fertilizer,7000.0,447.749742
35267,Kericho,Kericho,2240.0,1.0,5,Yes,Inorganic Fertilizer,3600.0,447.749742
35268,Kericho,Kericho,2240.0,9.0,3,Yes,Labour Cost,3900.0,447.749742
35269,Kericho,Kericho,2240.0,3.0,8,Yes,Inorganic Fertilizer,17500.0,447.749742
35270,Kericho,Kericho,2240.0,4.0,7,Yes,Inorganic Fertilizer,6800.0,447.749742
35271,Kericho,Kericho,2240.0,3.0,8,Yes,Pesticides,700.0,447.749742
35272,Kericho,Kericho,2240.0,4.0,7,Yes,Labour Cost,1000.0,447.749742
35273,Kericho,Kericho,2240.0,3.0,8,Yes,Herbicides,1200.0,447.749742
35274,Kericho,Kericho,2240.0,6.0,6,Yes,Inorganic Fertilizer,3600.0,447.749742
35275,Kericho,Kericho,2240.0,7.0,6,Yes,Inorganic Fertilizer,2500.0,447.749742
35276,Kericho,Kericho,2240.0,6.0,6,Yes,Labour Cost,2000.0,447.749742
35277,Kericho,Kericho,2240.0,5.0,7,Yes,Herbicides,1800.0,447.749742
35278,Kericho,Kericho,2240.0,8.0,8,Yes,Purchase of Small Farm Implements,1350.0,447.749742
35279,Kericho,Kericho,2240.0,9.0,3,Yes,Inorganic Fertilizer,23800.0,447.749742
35280,Kericho,Kericho,2240.0,8.0,8,Yes,Inorganic Fertilizer,3300.0,447.749742
35281,Kericho,Kericho,2240.0,9.0,3,Yes,Herbicides,300.0,447.749742
35282,Kericho,Kericho,2240.0,6.0,6,Yes,Herbicides,3900.0,447.749742
35283,Kericho,Kericho,2240.0,5.0,7,Yes,Labour Cost,5400.0,447.749742
35284,Makueni,Makueni,2241.0,1.0,1,No,,,371.9762997
35285,Makueni,Makueni,2241.0,7.0,1,No,,,371.9762997
35286,Makueni,Makueni,2241.0,10.0,1,No,,,371.9762997
35287,Makueni,Makueni,2241.0,4.0,4,No,,,371.9762997
35288,Makueni,Makueni,2241.0,3.0,1,No,,,371.9762997
35289,Makueni,Makueni,2241.0,5.0,5,No,,,371.9762997
35290,Makueni,Makueni,2241.0,9.0,1,No,,,371.9762997
35291,Makueni,Makueni,2241.0,8.0,2,No,,,371.9762997
35292,Makueni,Makueni,2241.0,6.0,3,No,,,371.9762997
35293,Makueni,Makueni,2241.0,2.0,3,No,,,371.9762997
35294,Mombasa,Taita/Taveta,2242.0,2.0,2,Yes,Tractor/Oxen Plough,4000.0,696.5114579
35295,Mombasa,Mombasa,2242.0,1.0,1,No,,,696.5114579
35296,Mombasa,Mombasa,2242.0,8.0,3,No,,,696.5114579
35297,Mombasa,Mombasa,2242.0,4.0,1,No,,,696.5114579
35298,Mombasa,Mombasa,2242.0,7.0,3,No,,,696.5114579
35299,Mombasa,Taita/Taveta,2242.0,2.0,2,Yes,Farm Machinery/Equipment Repairs,500.0,696.5114579
35300,Mombasa,Mombasa,2242.0,3.0,3,No,,,696.5114579
35301,Mombasa,Mombasa,2242.0,6.0,4,No,,,696.5114579
35302,Mombasa,Taita/Taveta,2242.0,2.0,2,Yes,Establishment Of Long Term Crops,10000.0,696.5114579
35303,Mombasa,Mombasa,2242.0,5.0,1,No,,,696.5114579
35304,Baringo,Baringo,2243.0,1.0,8,Yes,Tractor/Oxen Plough,4000.0,312.0205214
35305,Baringo,Baringo,2243.0,6.0,5,Yes,Herbicides,2800.0,312.0205214
35306,Baringo,Baringo,2243.0,2.0,5,Yes,Herbicides,150.0,312.0205214
35307,Baringo,Baringo,2243.0,9.0,7,Yes,Labour Cost,3600.0,312.0205214
35308,Baringo,Baringo,2243.0,3.0,9,Yes,Inorganic Fertilizer,5400.0,312.0205214
35309,Baringo,Baringo,2243.0,7.0,5,Yes,Labour Cost,2000.0,312.0205214
35310,Baringo,Baringo,2243.0,8.0,10,Yes,Lubricants,1400.0,312.0205214
35311,Baringo,Baringo,2243.0,6.0,5,Yes,Purchase of Small Farm Implements,950.0,312.0205214
35312,Baringo,Baringo,2243.0,8.0,10,Yes,Fuels,9000.0,312.0205214
35313,Baringo,Baringo,2243.0,8.0,10,Yes,Tractor/Oxen Plough,12500.0,312.0205214
35314,Baringo,Baringo,2243.0,5.0,4,Yes,Inorganic Fertilizer,1250.0,312.0205214
35315,Baringo,Baringo,2243.0,8.0,10,Yes,Pesticides,5000.0,312.0205214
35316,Baringo,Baringo,2243.0,5.0,4,Yes,Tractor/Oxen Plough,1500.0,312.0205214
35317,Baringo,Baringo,2243.0,4.0,9,Yes,Labour Cost,4800.0,312.0205214
35318,Baringo,Baringo,2243.0,6.0,5,Yes,Pesticides,1000.0,312.0205214
35319,Baringo,Baringo,2243.0,8.0,10,Yes,Labour Cost,31000.0,312.0205214
35320,Baringo,Baringo,2243.0,1.0,8,Yes,Herbicides,2400.0,312.0205214
35321,Baringo,Baringo,2243.0,4.0,9,Yes,Tractor/Oxen Plough,7000.0,312.0205214
35322,Baringo,Baringo,2243.0,7.0,5,Yes,Tractor/Oxen Plough,4500.0,312.0205214
35323,Baringo,Baringo,2243.0,9.0,7,Yes,Purchase of Small Farm Implements,350.0,312.0205214
35324,Baringo,Baringo,2243.0,9.0,7,Yes,Inorganic Fertilizer,600.0,312.0205214
35325,Baringo,Baringo,2243.0,6.0,5,Yes,Labour Cost,35000.0,312.0205214
35326,Baringo,Baringo,2243.0,8.0,10,Yes,Inorganic Fertilizer,17500.0,312.0205214
35327,Baringo,Baringo,2243.0,3.0,9,Yes,Tractor/Oxen Plough,12000.0,312.0205214
35328,Baringo,Baringo,2243.0,9.0,7,Yes,Tractor/Oxen Plough,1800.0,312.0205214
35329,Baringo,Baringo,2243.0,2.0,5,Yes,Labour Cost,2800.0,312.0205214
35330,Baringo,Baringo,2243.0,7.0,5,Yes,Inorganic Fertilizer,2700.0,312.0205214
35331,Baringo,Baringo,2243.0,7.0,5,Yes,Purchase of Small Farm Implements,500.0,312.0205214
35332,Baringo,Baringo,2243.0,4.0,9,Yes,Inorganic Fertilizer,7000.0,312.0205214
35333,Baringo,Baringo,2243.0,1.0,8,Yes,Inorganic Fertilizer,3600.0,312.0205214
35334,Baringo,Baringo,2243.0,6.0,5,Yes,Inorganic Fertilizer,12600.0,312.0205214
35335,Baringo,Baringo,2243.0,1.0,8,Yes,Labour Cost,2000.0,312.0205214
35336,Baringo,Baringo,2243.0,5.0,4,Yes,Labour Cost,1000.0,312.0205214
35337,Baringo,Baringo,2243.0,10.0,1,No,,,312.0205214
35338,Baringo,Baringo,2243.0,4.0,9,Yes,Farm Machinery/Equipment Repairs,300.0,312.0205214
35339,Baringo,Baringo,2243.0,8.0,10,Yes,Purchase of Small Farm Implements,2000.0,312.0205214
35340,Baringo,Baringo,2243.0,3.0,9,Yes,Labour Cost,8800.0,312.0205214
35341,Baringo,Baringo,2243.0,6.0,5,Yes,Tractor/Oxen Plough,24000.0,312.0205214
35342,Baringo,Baringo,2243.0,8.0,10,Yes,Farm Machinery/Equipment Repairs,5000.0,312.0205214
35343,Baringo,Baringo,2243.0,2.0,5,Yes,Organic Fertilizer,3500.0,312.0205214
35344,Baringo,Baringo,2243.0,8.0,10,Yes,Herbicides,1000.0,312.0205214
35345,Machakos,Machakos,2244.0,2.0,2,Yes,Purchase of Small Farm Implements,2500.0,589.04819
35346,Machakos,Machakos,2244.0,7.0,6,Yes,Pesticides,600.0,589.04819
35347,Machakos,Machakos,2244.0,2.0,2,Yes,Pesticides,300.0,589.04819
35348,Machakos,Machakos,2244.0,4.0,2,Yes,Inorganic Fertilizer,7000.0,589.04819
35349,Machakos,Machakos,2244.0,9.0,4,Yes,Purchase of Small Farm Implements,150.0,589.04819
35350,Machakos,Machakos,2244.0,6.0,3,Yes,Fuels,2400.0,589.04819
35351,Machakos,Machakos,2244.0,2.0,2,Yes,Inorganic Fertilizer,5600.0,589.04819
35352,Machakos,Machakos,2244.0,2.0,2,Yes,Labour Cost,2000.0,589.04819
35353,Machakos,Machakos,2244.0,6.0,3,Yes,Purchase of Small Farm Implements,1400.0,589.04819
35354,Machakos,Machakos,2244.0,9.0,4,Yes,Labour Cost,5900.0,589.04819
35355,Machakos,Machakos,2244.0,8.0,4,Yes,Purchase of Small Farm Implements,150.0,589.04819
35356,Machakos,Machakos,2244.0,8.0,4,Yes,Inorganic Fertilizer,1350.0,589.04819
35357,Machakos,Machakos,2244.0,6.0,3,Yes,Labour Cost,19400.0,589.04819
35358,Machakos,Machakos,2244.0,10.0,4,Yes,Pesticides,360.0,589.04819
35359,Machakos,Machakos,2244.0,3.0,1,Yes,Labour Cost,1000.0,589.04819
35360,Machakos,Machakos,2244.0,6.0,3,Yes,Pesticides,2800.0,589.04819
35361,Machakos,Machakos,2244.0,4.0,2,Yes,Labour Cost,2000.0,589.04819
35362,Machakos,Machakos,2244.0,6.0,3,Yes,Inorganic Fertilizer,7800.0,589.04819
35363,Machakos,Machakos,2244.0,9.0,4,Yes,Hire of Machinery,200.0,589.04819
35364,Machakos,Machakos,2244.0,10.0,4,Yes,Purchase of Small Farm Implements,150.0,589.04819
35365,Machakos,Machakos,2244.0,9.0,4,Yes,Pesticides,200.0,589.04819
35366,Machakos,Machakos,2244.0,7.0,6,Yes,Purchase of Small Farm Implements,150.0,589.04819
35367,Machakos,Machakos,2244.0,8.0,4,Yes,Pesticides,600.0,589.04819
35368,Machakos,Machakos,2244.0,1.0,1,Yes,Labour Cost,9000.0,589.04819
35369,Machakos,Machakos,2244.0,9.0,4,Yes,Inorganic Fertilizer,8400.0,589.04819
35370,Machakos,Machakos,2244.0,1.0,1,Yes,Pesticides,1350.0,589.04819
35371,Machakos,Machakos,2244.0,1.0,1,Yes,Purchase of Small Farm Implements,900.0,589.04819
35372,Machakos,Machakos,2244.0,5.0,5,Yes,Inorganic Fertilizer,2800.0,589.04819
35373,Machakos,Machakos,2244.0,10.0,4,Yes,Inorganic Fertilizer,1680.0,589.04819
35374,Machakos,Machakos,2244.0,1.0,1,Yes,Herbicides,400.0,589.04819
35375,Machakos,Machakos,2244.0,1.0,1,Yes,Inorganic Fertilizer,21000.0,589.04819
35376,Machakos,Machakos,2244.0,4.0,2,Yes,Purchase of Small Farm Implements,1250.0,589.04819
35377,Machakos,Machakos,2244.0,5.0,5,Yes,Labour Cost,1600.0,589.04819
35378,Kakamega,Kakamega,2245.0,10.0,6,Yes,Inorganic Fertilizer,5900.0,979.194201
35379,Kakamega,Kakamega,2245.0,10.0,6,Yes,Labour Cost,6400.0,979.194201
35380,Kakamega,Kakamega,2245.0,7.0,7,Yes,Inorganic Fertilizer,1850.0,979.194201
35381,Kakamega,Kakamega,2245.0,2.0,1,Yes,Inorganic Fertilizer,7600.0,979.194201
35382,Kakamega,Kakamega,2245.0,9.0,2,Yes,Inorganic Fertilizer,1200.0,979.194201
35383,Kakamega,Kakamega,2245.0,8.0,2,No,,,979.194201
35384,Kakamega,Kakamega,2245.0,3.0,4,Yes,Organic Fertilizer,400.0,979.194201
35385,Kakamega,Kakamega,2245.0,3.0,4,Yes,Inorganic Fertilizer,2800.0,979.194201
35386,Kakamega,Kakamega,2245.0,5.0,5,Yes,Labour Cost,4600.0,979.194201
35387,Kakamega,Kakamega,2245.0,7.0,7,Yes,Labour Cost,6400.0,979.194201
35388,Kakamega,Kakamega,2245.0,10.0,6,Yes,Tractor/Oxen Plough,4400.0,979.194201
35389,Kakamega,Kakamega,2245.0,6.0,1,No,,,979.194201
35390,Kakamega,Kakamega,2245.0,5.0,5,Yes,Tractor/Oxen Plough,4000.0,979.194201
35391,Kakamega,Kakamega,2245.0,4.0,2,Yes,Labour Cost,1650.0,979.194201
35392,Kakamega,Kakamega,2245.0,4.0,2,Yes,Inorganic Fertilizer,3550.0,979.194201
35393,Kakamega,Kakamega,2245.0,3.0,4,Yes,Labour Cost,4000.0,979.194201
35394,Kakamega,Kakamega,2245.0,1.0,4,Yes,Inorganic Fertilizer,1500.0,979.194201
35395,Kakamega,Kakamega,2245.0,2.0,1,Yes,Tractor/Oxen Plough,2400.0,979.194201
35396,Kakamega,Kakamega,2245.0,4.0,2,Yes,Tractor/Oxen Plough,1200.0,979.194201
35397,Kakamega,Kakamega,2245.0,2.0,1,Yes,Labour Cost,4950.0,979.194201
35398,Kakamega,Kakamega,2245.0,1.0,4,Yes,Labour Cost,4000.0,979.194201
35399,Kakamega,Kakamega,2245.0,5.0,5,Yes,Inorganic Fertilizer,3300.0,979.194201
35400,Kakamega,Kakamega,2245.0,9.0,2,Yes,Labour Cost,2600.0,979.194201
35401,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,6.0,3,Yes,Inorganic Fertilizer,22500.0,197.9885767
35402,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,6.0,3,Yes,Other,9000.0,197.9885767
35403,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,3.0,1,Yes,,,197.9885767
35404,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,1.0,5,Yes,Labour Cost,26000.0,197.9885767
35405,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,6.0,3,Yes,Tractor/Oxen Plough,15000.0,197.9885767
35406,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,5.0,5,Yes,Labour Cost,4500.0,197.9885767
35407,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,9.0,2,No,,,197.9885767
35408,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,4.0,5,Yes,Other,1900.0,197.9885767
35409,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,7.0,1,No,,,197.9885767
35410,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,10.0,9,Yes,,,197.9885767
35411,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,1.0,5,Yes,Inorganic Fertilizer,39000.0,197.9885767
35412,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,5.0,5,Yes,Inorganic Fertilizer,6400.0,197.9885767
35413,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,4.0,5,Yes,Labour Cost,1200.0,197.9885767
35414,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,2.0,1,No,,,197.9885767
35415,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,1.0,5,Yes,Other,31920.0,197.9885767
35416,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,5.0,5,Yes,Other,3650.0,197.9885767
35417,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,8.0,5,Yes,Tractor/Oxen Plough,2500.0,197.9885767
35418,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,4.0,5,Yes,Inorganic Fertilizer,2500.0,197.9885767
35419,Elgeyo/Marakwet,Elgeyo/Marakwet,2246.0,8.0,5,Yes,Other,660.0,197.9885767
35420,Narok,Narok,2247.0,7.0,8,Yes,Pesticides,150.0,323.0755481
35421,Narok,Narok,2247.0,9.0,4,Yes,Labour Cost,1500.0,323.0755481
35422,Narok,Narok,2247.0,6.0,6,Yes,Labour Cost,2300.0,323.0755481
35423,Narok,Narok,2247.0,3.0,7,Yes,Purchase of Small Farm Implements,300.0,323.0755481
35424,Narok,Narok,2247.0,6.0,6,Yes,Pesticides,300.0,323.0755481
35425,Narok,Narok,2247.0,2.0,6,No,,,323.0755481
35426,Narok,Narok,2247.0,1.0,6,Yes,Organic Fertilizer,200.0,323.0755481
35427,Narok,Narok,2247.0,6.0,6,Yes,Organic Fertilizer,900.0,323.0755481
35428,Narok,Narok,2247.0,7.0,8,Yes,Tractor/Oxen Plough,1750.0,323.0755481
35429,Narok,Narok,2247.0,9.0,4,Yes,Tractor/Oxen Plough,6000.0,323.0755481
35430,Narok,Narok,2247.0,6.0,6,Yes,Tractor/Oxen Plough,2300.0,323.0755481
35431,Narok,Narok,2247.0,10.0,6,Yes,,,323.0755481
35432,Narok,Narok,2247.0,3.0,7,Yes,Organic Fertilizer,1000.0,323.0755481
35433,Narok,Narok,2247.0,8.0,6,Yes,Tractor/Oxen Plough,1500.0,323.0755481
35434,Narok,Narok,2247.0,8.0,6,Yes,Labour Cost,3500.0,323.0755481
35435,Narok,Narok,2247.0,5.0,6,Yes,Organic Fertilizer,800.0,323.0755481
35436,Narok,Narok,2247.0,4.0,4,Yes,Purchase of Small Farm Implements,300.0,323.0755481
35437,Kwale,Kwale,2248.0,5.0,7,Yes,Hire of Machinery,6000.0,463.1100374
35438,Kwale,Kwale,2248.0,1.0,3,Yes,Pesticides,200.0,463.1100374
35439,Kwale,Kwale,2248.0,5.0,7,Yes,Pesticides,150.0,463.1100374
35440,Kwale,Kwale,2248.0,9.0,6,Yes,Pesticides,320.0,463.1100374
35441,Kwale,Kwale,2248.0,6.0,8,Yes,,,463.1100374
35442,Kwale,Kwale,2248.0,1.0,3,Yes,Labour Cost,6000.0,463.1100374
35443,Kwale,Kwale,2248.0,3.0,9,Yes,Hire of Machinery,3600.0,463.1100374
35444,Kwale,Kwale,2248.0,3.0,9,Yes,Pesticides,1800.0,463.1100374
35445,Kwale,Kwale,2248.0,2.0,7,Yes,,,463.1100374
35446,Kwale,Kwale,2248.0,7.0,6,Yes,Inorganic Fertilizer,2000.0,463.1100374
35447,Kwale,Kwale,2248.0,9.0,6,Yes,"Land Reclamation, Clearance etc",2000.0,463.1100374
35448,Kwale,Kwale,2248.0,8.0,7,Yes,Hire of Machinery,6250.0,463.1100374
35449,Kwale,Kwale,2248.0,3.0,9,Yes,Labour Cost,15000.0,463.1100374
35450,Kwale,Kwale,2248.0,9.0,6,Yes,Labour Cost,2000.0,463.1100374
35451,Kwale,Kwale,2248.0,5.0,7,Yes,Purchase of Small Farm Implements,350.0,463.1100374
35452,Kwale,Kwale,2248.0,9.0,6,Yes,Purchase of Small Farm Implements,170.0,463.1100374
35453,Kwale,Kwale,2248.0,8.0,7,Yes,Purchase of Small Farm Implements,1000.0,463.1100374
35454,Kwale,Kwale,2248.0,1.0,3,Yes,Hire of Machinery,13500.0,463.1100374
35455,Kwale,Kwale,2248.0,9.0,6,Yes,Hire of Machinery,2500.0,463.1100374
35456,Kwale,Kwale,2248.0,4.0,3,Yes,Pesticides,300.0,463.1100374
35457,Kwale,Kwale,2248.0,5.0,7,Yes,Labour Cost,2500.0,463.1100374
35458,Kwale,Kwale,2248.0,7.0,6,Yes,Purchase of Small Farm Implements,750.0,463.1100374
35459,Kwale,Kwale,2248.0,3.0,9,Yes,"Land Reclamation, Clearance etc",7500.0,463.1100374
35460,Kwale,Kwale,2248.0,4.0,3,Yes,Hire of Machinery,4000.0,463.1100374
35461,Kwale,Kwale,2248.0,7.0,6,Yes,Labour Cost,1700.0,463.1100374
35462,Baringo,Baringo,2249.0,3.0,1,No,,,124.0406465
35463,Baringo,Baringo,2249.0,6.0,2,Yes,Labour Cost,5000.0,124.0406465
35464,Baringo,Baringo,2249.0,5.0,9,Yes,Inorganic Fertilizer,2000.0,124.0406465
35465,Baringo,Baringo,2249.0,1.0,1,No,,,124.0406465
35466,Baringo,Baringo,2249.0,6.0,2,Yes,Tractor/Oxen Plough,5000.0,124.0406465
35467,Baringo,Baringo,2249.0,4.0,5,Yes,Inorganic Fertilizer,15000.0,124.0406465
35468,Baringo,Baringo,2249.0,4.0,5,Yes,Pesticides,2000.0,124.0406465
35469,Baringo,Baringo,2249.0,4.0,5,Yes,Labour Cost,20000.0,124.0406465
35470,Baringo,Baringo,2249.0,5.0,9,Yes,Labour Cost,21000.0,124.0406465
35471,Baringo,Baringo,2249.0,2.0,2,No,,,124.0406465
35472,Baringo,Baringo,2249.0,4.0,5,Yes,Purchase of Small Farm Implements,2000.0,124.0406465
35473,Baringo,Baringo,2249.0,4.0,5,Yes,Tractor/Oxen Plough,10000.0,124.0406465
35474,Baringo,Baringo,2249.0,5.0,9,Yes,Purchase of Small Farm Implements,2000.0,124.0406465
35475,Baringo,Baringo,2249.0,5.0,9,Yes,Tractor/Oxen Plough,9000.0,124.0406465
35476,Baringo,Baringo,2250.0,2.0,2,Yes,Pesticides,1200.0,456.0299928
35477,Baringo,Baringo,2250.0,9.0,6,Yes,Labour Cost,2850.0,456.0299928
35478,Baringo,Baringo,2250.0,9.0,6,Yes,Pesticides,100.0,456.0299928
35479,Baringo,Baringo,2250.0,3.0,2,Yes,Pesticides,40.0,456.0299928
35480,Baringo,Baringo,2250.0,8.0,4,Yes,Establishment Of Long Term Crops,260.0,456.0299928
35481,Baringo,Baringo,2250.0,3.0,2,Yes,"Land Reclamation, Clearance etc",4200.0,456.0299928
35482,Baringo,Baringo,2250.0,6.0,2,No,,,456.0299928
35483,Baringo,Baringo,2250.0,9.0,6,Yes,Inorganic Fertilizer,400.0,456.0299928
35484,Baringo,Baringo,2250.0,9.0,6,Yes,"Land Reclamation, Clearance etc",2700.0,456.0299928
35485,Baringo,Baringo,2250.0,1.0,8,Yes,Establishment Of Long Term Crops,2200.0,456.0299928
35486,Baringo,Baringo,2250.0,4.0,2,Yes,Labour Cost,1800.0,456.0299928
35487,Baringo,Baringo,2250.0,5.0,3,Yes,Organic Fertilizer,600.0,456.0299928
35488,Baringo,Baringo,2250.0,8.0,4,Yes,Labour Cost,10000.0,456.0299928
35489,Baringo,Baringo,2250.0,7.0,1,No,,,456.0299928
35490,Baringo,Baringo,2250.0,2.0,2,Yes,"Land Reclamation, Clearance etc",4000.0,456.0299928
35491,Baringo,Baringo,2250.0,10.0,2,Yes,Labour Cost,18000.0,456.0299928
35492,Baringo,Baringo,2250.0,1.0,8,Yes,Inorganic Fertilizer,2500.0,456.0299928
35493,Baringo,Baringo,2250.0,8.0,4,Yes,Inorganic Fertilizer,400.0,456.0299928
35494,Baringo,Baringo,2250.0,10.0,2,Yes,Farm Machinery/Equipment Repairs,160.0,456.0299928
35495,Baringo,Baringo,2250.0,8.0,4,Yes,Pesticides,300.0,456.0299928
35496,Baringo,Baringo,2250.0,3.0,2,Yes,Labour Cost,2000.0,456.0299928
35497,Baringo,Baringo,2250.0,8.0,4,Yes,"Land Reclamation, Clearance etc",3000.0,456.0299928
35498,Baringo,Baringo,2250.0,5.0,3,Yes,Pesticides,60.0,456.0299928
35499,Baringo,Baringo,2250.0,3.0,2,Yes,Organic Fertilizer,600.0,456.0299928
35500,Baringo,Baringo,2250.0,4.0,2,Yes,"Land Reclamation, Clearance etc",1200.0,456.0299928
35501,Baringo,Baringo,2250.0,2.0,2,Yes,Inorganic Fertilizer,2140.0,456.0299928
35502,Baringo,Baringo,2250.0,3.0,2,Yes,Purchase of Small Farm Implements,100.0,456.0299928
35503,Baringo,Baringo,2250.0,1.0,8,Yes,Pesticides,300.0,456.0299928
35504,Baringo,Baringo,2250.0,2.0,2,Yes,Labour Cost,2000.0,456.0299928
35505,Narok,Narok,2251.0,1.0,8,Yes,Inorganic Fertilizer,450000.0,405.598507
35506,Narok,Narok,2251.0,1.0,8,Yes,Labour Cost,200000.0,405.598507
35507,Narok,Narok,2251.0,3.0,6,Yes,Inorganic Fertilizer,6000.0,405.598507
35508,Narok,Narok,2251.0,6.0,5,Yes,Herbicides,1000.0,405.598507
35509,Narok,Narok,2251.0,1.0,8,Yes,Pesticides,400000.0,405.598507
35510,Narok,Narok,2251.0,5.0,3,No,,,405.598507
35511,Narok,Narok,2251.0,10.0,10,Yes,Pesticides,10000.0,405.598507
35512,Narok,Narok,2251.0,8.0,10,Yes,Pesticides,1000.0,405.598507
35513,Narok,Narok,2251.0,1.0,8,Yes,Herbicides,300000.0,405.598507
35514,Narok,Narok,2251.0,4.0,8,Yes,Pesticides,1600.0,405.598507
35515,Narok,Narok,2251.0,2.0,7,Yes,Labour Cost,12000.0,405.598507
35516,Narok,Narok,2251.0,2.0,7,Yes,Herbicides,1200.0,405.598507
35517,Narok,Narok,2251.0,2.0,7,Yes,Pesticides,3000.0,405.598507
35518,Narok,Narok,2251.0,2.0,7,Yes,Other,1800.0,405.598507
35519,Narok,Narok,2251.0,7.0,3,Yes,,,405.598507
35520,Narok,Narok,2251.0,9.0,3,Yes,Inorganic Fertilizer,9000.0,405.598507
35521,Narok,Narok,2251.0,6.0,5,Yes,Pesticides,4000.0,405.598507
35522,Narok,Narok,2251.0,4.0,8,Yes,Other,4000.0,405.598507
35523,Narok,Narok,2251.0,4.0,8,Yes,Herbicides,700.0,405.598507
35524,Narok,Narok,2251.0,9.0,3,Yes,Labour Cost,4000.0,405.598507
35525,Narok,Narok,2251.0,4.0,8,Yes,Inorganic Fertilizer,3000.0,405.598507
35526,Narok,Narok,2251.0,2.0,7,Yes,Inorganic Fertilizer,1200.0,405.598507
35527,Narok,Narok,2251.0,10.0,10,Yes,Labour Cost,30000.0,405.598507
35528,Narok,Narok,2251.0,10.0,10,Yes,Inorganic Fertilizer,2000.0,405.598507
35529,Narok,Narok,2251.0,9.0,3,Yes,Pesticides,5000.0,405.598507
35530,Narok,Narok,2251.0,4.0,8,Yes,Labour Cost,15000.0,405.598507
35531,Narok,Narok,2251.0,1.0,8,Yes,Tractor/Oxen Plough,525000.0,405.598507
35532,Narok,Narok,2251.0,3.0,6,Yes,Pesticides,4000.0,405.598507
35533,Narok,Narok,2251.0,6.0,5,Yes,Inorganic Fertilizer,5200.0,405.598507
35534,Narok,Narok,2251.0,3.0,6,Yes,Labour Cost,10000.0,405.598507
35535,Narok,Narok,2251.0,1.0,8,Yes,Hire of Machinery,400000.0,405.598507
35536,Narok,Narok,2251.0,9.0,3,Yes,Herbicides,800.0,405.598507
35537,Narok,Narok,2251.0,10.0,10,Yes,Herbicides,10000.0,405.598507
