,county,couty,clid,hhid,hhsize,k01,k02,k03,k04,k05,k5x,k06,k07,k08,k09,k10,k11,k12,k13a,k13b,k14,k15,k16,k17_su,k17_sp,k17_dr,k18_1,k18_2,k19,weight
178,Nakuru,Nakuru,20.0,3.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,538.8228821
179,Nakuru,Nakuru,20.0,9.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,538.8228821
180,Nakuru,Nakuru,20.0,7.0,4,Yes,1.0,1.0,Nakuru  ,1.0,Operated,0.6179999709129333,No,,,Renting,2000.0,700000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,538.8228821
181,Nakuru,Nakuru,20.0,8.0,4,Yes,1.0,1.0,Nakuru  ,1.0,Operated,1.5,Yes,Title,Freehold,,,3000000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,538.8228821
182,Nakuru,Nakuru,20.0,6.0,6,No,,,,,,,,,,,,,,,,,,,,,,,,538.8228821
183,Nakuru,Nakuru,20.0,5.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,538.8228821
184,Nakuru,Nakuru,20.0,1.0,5,Yes,1.0,1.0,Nakuru  ,1.0,Operated,0.6179999709129333,No,,,Renting,2500.0,1000000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,538.8228821
185,Trans Nzoia,Trans Nzoia,21.0,10.0,8,Yes,3.0,5.0,Trans Nzoia  ,4.0,Operated,0.5,No,,,Other (specify),,,No,0.0,No,,,,,,Inorganic,NA,Private stockists,621.5894125
186,Trans Nzoia,Trans Nzoia,21.0,10.0,8,Yes,4.0,5.0,Trans Nzoia  ,2.0,Operated,2.0,No,,,Other (specify),,,No,0.0,No,,,,,,Inorganic,NA,Private stockists,621.5894125
187,Trans Nzoia,Nakuru,21.0,7.0,3,Yes,1.0,1.0,Nakuru  ,96.0,Not operated,,,,,,,,,,,,,,,,,,,621.5894125
188,Trans Nzoia,Trans Nzoia,21.0,8.0,6,Yes,1.0,1.0,Trans Nzoia  ,1.0,Operated,2.0,Yes,Title,Freehold,,,2000000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,621.5894125
189,Trans Nzoia,Trans Nzoia,21.0,3.0,2,Yes,1.0,1.0,Trans Nzoia  ,1.0,Operated,1.5,Yes,Title,Freehold,,,1500000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,621.5894125
190,Trans Nzoia,Trans Nzoia,21.0,9.0,8,Yes,1.0,1.0,Trans Nzoia  ,1.0,Operated,0.5,No,,,Renting,5000.0,250000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,621.5894125
191,Trans Nzoia,Trans Nzoia,21.0,10.0,8,Yes,1.0,5.0,Trans Nzoia  ,1.0,Operated,2.0,Yes,Allotment letter,Freehold,,,1000000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,621.5894125
192,Trans Nzoia,Trans Nzoia,21.0,6.0,7,Yes,1.0,2.0,Trans Nzoia  ,1.0,Operated,0.25,Yes,Title,Freehold,,,94000.0,No,0.0,No,,,,,,Inorganic,NA,Private companies,621.5894125
193,Trans Nzoia,Trans Nzoia,21.0,4.0,13,Yes,1.0,2.0,Trans Nzoia  ,1.0,Operated,0.5,Yes,Title,Freehold,,,300000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,621.5894125
194,Trans Nzoia,Trans Nzoia,21.0,2.0,2,Yes,1.0,2.0,Trans Nzoia  ,1.0,Operated,1.0,Yes,Title,Freehold,,,1000000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,621.5894125
195,Trans Nzoia,Trans Nzoia,21.0,10.0,8,Yes,2.0,5.0,Trans Nzoia  ,6.0,Operated,0.5,No,,,Other (specify),,,No,0.0,No,,,,,,Inorganic,NA,Private stockists,621.5894125
196,Trans Nzoia,Trans Nzoia,21.0,1.0,4,Yes,1.0,1.0,Trans Nzoia  ,1.0,Operated,1.5,Yes,Title,Freehold,,,2000000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,621.5894125
197,Trans Nzoia,Trans Nzoia,21.0,4.0,13,Yes,2.0,2.0,Trans Nzoia  ,1.0,Operated,1.0,No,,,Renting,6000.0,600000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,621.5894125
198,Trans Nzoia,Trans Nzoia,21.0,6.0,7,Yes,2.0,2.0,Trans Nzoia  ,1.0,Operated,2.0,Yes,Title,Freehold,,,250000.0,No,0.0,No,,,,,,Inorganic,NA,Private companies,621.5894125
199,Trans Nzoia,Trans Nzoia,21.0,10.0,8,Yes,5.0,5.0,Trans Nzoia  ,3.0,Operated,1.0,No,,,Other (specify),,,No,0.0,No,,,,,,Inorganic,NA,Private stockists,621.5894125
200,Trans Nzoia,Trans Nzoia,21.0,2.0,2,Yes,2.0,2.0,Trans Nzoia  ,1.0,Operated,3.0,No,,,Renting,15000.0,3000000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,621.5894125
201,Trans Nzoia,Trans Nzoia,21.0,5.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,621.5894125
202,Kitui,Kitui,22.0,8.0,4,No,,,,,,,,,,,,,,,,,,,,,,,,320.4774413
203,Kitui,Kitui,22.0,2.0,6,Yes,1.0,1.0,Kitui  ,1.0,Operated,3.0,Yes,Title,Freehold,,,240000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,320.4774413
204,Kitui,Kitui,22.0,5.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,320.4774413
205,Kitui,Kitui,22.0,4.0,6,No,,,,,,,,,,,,,,,,,,,,,,,,320.4774413
206,Kitui,Kitui,22.0,7.0,4,Yes,1.0,1.0,Kitui  ,1.0,Operated,4.0,Yes,Title,Freehold,,,2000000.0,No,0.0,No,,,,,,None,None,,320.4774413
207,Kitui,Kitui,22.0,6.0,6,Yes,1.0,1.0,Kitui  ,1.0,Operated,4.0,Yes,Title,Freehold,,,400000.0,No,0.0,No,,,,,,Inorganic,None,Private stockists,320.4774413
208,Kitui,Kitui,22.0,9.0,6,Yes,1.0,1.0,Kitui  ,1.0,Operated,3.5,Yes,Title,Freehold,,,350000.0,No,0.0,No,,,,,,Organic,None,Own Production,320.4774413
209,Kitui,Kitui,22.0,1.0,5,Yes,1.0,1.0,Kitui  ,1.0,Operated,2.0,Yes,Letters of offer,Freehold,,,1000000.0,No,0.0,No,,,,,,None,None,,320.4774413
210,Kitui,Kitui,22.0,3.0,6,Yes,1.0,1.0,Kitui  ,2.0,Operated,4.0,Yes,Title,Freehold,,,2000000.0,No,0.0,No,,,,,,None,None,,320.4774413
211,Elgeyo/Marakwet,Elgeyo/Marakwet,23.0,2.0,7,Yes,1.0,1.0,Elgeyo/Marakwet  ,1.0,Operated,0.5,Yes,Title,Freehold,,,150000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,530.5105252
212,Elgeyo/Marakwet,Elgeyo/Marakwet,23.0,7.0,7,Yes,1.0,1.0,Elgeyo/Marakwet  ,1.0,Operated,1.0,No,,,Renting,4000.0,200000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,530.5105252
213,Elgeyo/Marakwet,Uasin Gishu,23.0,5.0,8,Yes,2.0,2.0,Uasin Gishu  ,1.0,Operated,6.0,Yes,Title,Freehold,,,900000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,530.5105252
214,Elgeyo/Marakwet,Elgeyo/Marakwet,23.0,4.0,4,Yes,1.0,1.0,Elgeyo/Marakwet  ,1.0,Operated,2.0,Yes,Title,Freehold,,,500000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,530.5105252
215,Elgeyo/Marakwet,Elgeyo/Marakwet,23.0,5.0,8,Yes,1.0,2.0,Elgeyo/Marakwet  ,1.0,Operated,3.0,Yes,Title,Freehold,,,288000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,530.5105252
216,Elgeyo/Marakwet,Elgeyo/Marakwet,23.0,1.0,7,Yes,1.0,1.0,Elgeyo/Marakwet  ,1.0,Operated,5.0,Yes,Title,Freehold,,,1500000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,530.5105252
217,Elgeyo/Marakwet,Elgeyo/Marakwet,23.0,3.0,5,Yes,1.0,1.0,Elgeyo/Marakwet  ,1.0,Operated,1.0,Yes,Title,Freehold,,,250000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,530.5105252
218,Elgeyo/Marakwet,Elgeyo/Marakwet,23.0,6.0,7,Yes,1.0,1.0,Elgeyo/Marakwet  ,1.0,Operated,0.5,Yes,Title,Freehold,,,54000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,530.5105252
219,Vihiga,Vihiga,24.0,8.0,2,Yes,1.0,1.0,Vihiga  ,1.0,Operated,0.4000000059604645,Yes,Title,Freehold,,,320000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,220.1683168
220,Vihiga,Vihiga,24.0,4.0,2,Yes,1.0,1.0,Vihiga  ,1.0,Operated,0.25,Yes,Share cert,Freehold,,,200000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,220.1683168
221,Vihiga,Vihiga,24.0,5.0,6,Yes,1.0,1.0,Vihiga  ,1.0,Operated,0.8999999761581421,Yes,Share cert,Freehold,,,576000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,220.1683168
222,Vihiga,Vihiga,24.0,6.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,220.1683168
223,Vihiga,Vihiga,24.0,9.0,6,No,,,,,,,,,,,,,,,,,,,,,,,,220.1683168
224,Vihiga,Vihiga,24.0,7.0,10,Yes,1.0,1.0,Vihiga  ,1.0,Operated,0.25,Yes,Title,Freehold,,,200000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,220.1683168
225,Vihiga,Vihiga,24.0,1.0,11,No,,,,,,,,,,,,,,,,,,,,,,,,220.1683168
226,Vihiga,Vihiga,24.0,2.0,4,Yes,1.0,1.0,Vihiga  ,2.0,Operated,0.20000000298023224,Yes,Share cert,Freehold,,,160000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,220.1683168
227,Vihiga,Vihiga,24.0,3.0,15,Yes,1.0,1.0,Vihiga  ,1.0,Operated,0.5,Yes,Title,Freehold,,,1000000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,220.1683168
228,Garissa,Garissa,25.0,3.0,4,No,,,,,,,,,,,,,,,,,,,,,,,,58.77059473
229,Garissa,Garissa,25.0,5.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,58.77059473
230,Garissa,Garissa,25.0,2.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,58.77059473
231,Garissa,Garissa,25.0,1.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,58.77059473
232,Garissa,Garissa,25.0,4.0,7,No,,,,,,,,,,,,,,,,,,,,,,,,58.77059473
233,Garissa,Garissa,25.0,6.0,9,No,,,,,,,,,,,,,,,,,,,,,,,,58.77059473
234,Embu,Embu,26.0,6.0,5,Yes,1.0,1.0,Embu  ,1.0,Operated,4.0,Yes,Temporary occupation licence,Freehold,,,2632000.0,No,0.0,No,,,,,,None,Organic,Own Production,511.7117057
235,Embu,Embu,26.0,4.0,7,Yes,1.0,1.0,Embu  ,1.0,Operated,2.75,Yes,None,Other (specify),,,1810000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,511.7117057
236,Embu,Embu,26.0,3.0,1,Yes,1.0,1.0,Embu  ,1.0,Operated,2.5,Yes,None,Freehold,,,1645000.0,No,0.0,Yes,River,Pump fed-Diesel/Petrol/ Kerosene,10000.0,0.0,0.0,Both,Both,Private stockists,511.7117057
237,Embu,Embu,26.0,9.0,1,Yes,1.0,1.0,Embu  ,1.0,Operated,0.5,Yes,None,Other (specify),,,329000.0,No,0.0,No,,,,,,None,None,,511.7117057
238,Embu,Embu,26.0,1.0,6,Yes,1.0,1.0,Embu  ,1.0,Operated,2.5,Yes,Title,Freehold,,,1645000.0,No,0.0,No,,,,,,None,None,,511.7117057
239,Embu,Embu,26.0,2.0,5,Yes,1.0,1.0,Embu  ,98.0,Not operated,,,,,,,,,,,,,,,,,,,511.7117057
240,Embu,Embu,26.0,8.0,1,Yes,1.0,1.0,Embu  ,1.0,Operated,2.0,Yes,None,Other (specify),,,1316000.0,No,0.0,No,,,,,,None,None,,511.7117057
241,Embu,Embu,26.0,5.0,4,Yes,1.0,1.0,Embu  ,1.0,Operated,1.0,Yes,None,Freehold,,,658000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,511.7117057
242,Embu,Embu,26.0,7.0,6,No,,,,,,,,,,,,,,,,,,,,,,,,511.7117057
243,Homa Bay,Homa Bay,27.0,10.0,3,Yes,1.0,2.0,Homa Bay  ,1.0,Operated,1.0,Yes,None,Freehold,,,100000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,650.4444667
244,Homa Bay,Homa Bay,27.0,1.0,7,Yes,2.0,1.0,Homa Bay  ,96.0,Not operated,,,,,,,,,,,,,,,,,,,650.4444667
245,Homa Bay,Homa Bay,27.0,7.0,7,Yes,1.0,7.0,Homa Bay  ,1.0,Operated,1.5,No,,,Renting,4000.0,80000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,650.4444667
246,Homa Bay,Homa Bay,27.0,8.0,6,Yes,2.0,2.0,Homa Bay  ,1.0,Operated,0.75,Yes,None,Freehold,,,80000.0,No,0.0,No,,,,,,None,None,,650.4444667
247,Homa Bay,Homa Bay,27.0,5.0,3,Yes,2.0,5.0,Homa Bay  ,2.0,Operated,0.5,Yes,None,Freehold,,,200000.0,No,0.0,No,,,,,,None,None,,650.4444667
248,Homa Bay,Homa Bay,27.0,2.0,6,Yes,1.0,4.0,Homa Bay  ,1.0,Operated,0.25,Yes,None,Freehold,,,20000.0,No,0.0,No,,,,,,None,None,,650.4444667
249,Homa Bay,Homa Bay,27.0,5.0,3,Yes,4.0,5.0,Homa Bay  ,2.0,Operated,0.5,No,,,Renting,4000.0,140000.0,No,0.0,No,,,,,,None,None,,650.4444667
250,Homa Bay,Homa Bay,27.0,4.0,4,Yes,2.0,2.0,Homa Bay  ,1.0,Operated,0.5,Yes,None,Freehold,,,60000.0,No,0.0,No,,,,,,None,,,650.4444667
251,Homa Bay,Homa Bay,27.0,1.0,7,Yes,1.0,1.0,Homa Bay  ,96.0,Not operated,,,,,,,,,,,,,,,,,,,650.4444667
252,Homa Bay,Homa Bay,27.0,6.0,1,Yes,3.0,3.0,Homa Bay  ,1.0,Operated,0.5,Yes,None,Freehold,,,75000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,650.4444667
253,Homa Bay,Homa Bay,27.0,7.0,7,Yes,6.0,7.0,Homa Bay  ,1.0,Operated,0.4000000059604645,No,,,Renting,2200.0,25000.0,No,0.0,No,,,,,,None,None,,650.4444667
254,Homa Bay,Homa Bay,27.0,3.0,5,Yes,2.0,3.0,Homa Bay  ,1.0,Operated,0.7250000238418579,No,,,Renting,8000.0,120000.0,No,0.0,No,,,,,,None,None,,650.4444667
255,Homa Bay,Homa Bay,27.0,5.0,3,Yes,3.0,5.0,Homa Bay  ,2.0,Operated,0.75,No,,,Renting,5000.0,80000.0,No,0.0,No,,,,,,None,None,,650.4444667
256,Homa Bay,Homa Bay,27.0,6.0,1,Yes,2.0,3.0,Homa Bay  ,1.0,Operated,0.25,Yes,None,Freehold,,,50000.0,No,0.0,No,,,,,,None,,,650.4444667
257,Homa Bay,Homa Bay,27.0,3.0,5,Yes,1.0,3.0,Homa Bay  ,1.0,Operated,0.75,Yes,None,Freehold,,,113000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,650.4444667
258,Homa Bay,Homa Bay,27.0,7.0,7,Yes,4.0,7.0,Homa Bay  ,1.0,Operated,0.25,Yes,None,Freehold,,,15000.0,No,0.0,No,,,,,,None,None,,650.4444667
259,Homa Bay,Homa Bay,27.0,8.0,6,Yes,1.0,2.0,Homa Bay  ,1.0,Operated,0.75,Yes,None,Freehold,,,80000.0,No,0.0,No,,,,,,None,None,,650.4444667
260,Homa Bay,Homa Bay,27.0,9.0,1,Yes,1.0,1.0,Homa Bay  ,1.0,Operated,0.25,Yes,None,Freehold,,,40000.0,No,0.0,No,,,,,,None,None,,650.4444667
261,Homa Bay,Homa Bay,27.0,7.0,7,Yes,2.0,7.0,Homa Bay  ,1.0,Operated,1.0,Yes,None,Freehold,,,50000.0,No,0.0,No,,,,,,None,None,,650.4444667
262,Homa Bay,Homa Bay,27.0,10.0,3,Yes,2.0,2.0,Homa Bay  ,1.0,Operated,0.5,Yes,None,Freehold,,,180000.0,No,0.0,No,,,,,,None,None,,650.4444667
263,Homa Bay,Homa Bay,27.0,5.0,3,Yes,1.0,5.0,Homa Bay  ,2.0,Operated,0.25,No,,,Renting,2000.0,38000.0,No,0.0,No,,,,,,None,None,,650.4444667
264,Homa Bay,Homa Bay,27.0,3.0,5,Yes,3.0,3.0,Homa Bay  ,1.0,Operated,0.25,Yes,None,Freehold,,,34000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,650.4444667
265,Homa Bay,Homa Bay,27.0,2.0,6,Yes,3.0,4.0,Homa Bay  ,1.0,Operated,0.25,Yes,None,Freehold,,,20000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,650.4444667
266,Homa Bay,Homa Bay,27.0,6.0,1,Yes,1.0,3.0,Homa Bay  ,1.0,Operated,0.5,Yes,None,Freehold,,,150000.0,No,0.0,No,,,,,,None,None,,650.4444667
267,Homa Bay,Homa Bay,27.0,7.0,7,Yes,5.0,7.0,Homa Bay  ,1.0,Operated,0.75,No,,,Renting,3000.0,30000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,650.4444667
268,Homa Bay,Homa Bay,27.0,2.0,6,Yes,2.0,4.0,Homa Bay  ,1.0,Operated,0.25,Yes,None,Freehold,,,20000.0,No,0.0,No,,,,,,Organic,Organic,Other farmers,650.4444667
269,Homa Bay,Homa Bay,27.0,2.0,6,Yes,4.0,4.0,Homa Bay  ,1.0,Operated,0.25,Yes,None,Freehold,,,20000.0,No,0.0,No,,,,,,None,None,,650.4444667
270,Homa Bay,Homa Bay,27.0,4.0,4,Yes,1.0,2.0,Homa Bay  ,1.0,Operated,0.5,Yes,None,Freehold,,,60000.0,No,0.0,No,,,,,,Organic,Organic,Other farmers,650.4444667
271,Homa Bay,Homa Bay,27.0,5.0,3,Yes,5.0,5.0,Homa Bay  ,1.0,Operated,0.5,Yes,None,Freehold,,,50000.0,No,0.0,No,,,,,,None,None,,650.4444667
272,Homa Bay,Homa Bay,27.0,7.0,7,Yes,7.0,7.0,Homa Bay  ,1.0,Operated,0.5,Yes,None,Freehold,,,40000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,650.4444667
273,Homa Bay,Homa Bay,27.0,7.0,7,Yes,3.0,7.0,Homa Bay  ,1.0,Operated,0.699999988079071,Yes,None,Freehold,,,25000.0,No,0.0,No,,,,,,None,None,,650.4444667
274,Taita/Taveta,Taita/Taveta,28.0,7.0,3,Yes,1.0,1.0,Taita/Taveta  ,1.0,Operated,1.0,No,,,Renting,2000.0,100000.0,No,0.0,No,,,,,,None,None,,117.4912984
275,Taita/Taveta,Taita/Taveta,28.0,6.0,4,Yes,1.0,1.0,Taita/Taveta  ,2.0,Operated,1.0,No,,,Squatting,,,No,0.0,No,,,,,,None,None,,117.4912984
276,Taita/Taveta,Taita/Taveta,28.0,5.0,1,Yes,1.0,1.0,Taita/Taveta  ,1.0,Operated,1.5,No,,,Squatting,,,No,0.0,No,,,,,,None,None,,117.4912984
277,Taita/Taveta,Taita/Taveta,28.0,8.0,1,Yes,1.0,1.0,Taita/Taveta  ,1.0,Operated,1.0,No,,,Other (specify),,,No,0.0,Yes,River,Pump fed-Diesel/Petrol/ Kerosene,4000.0,0.0,0.0,Both,Both,Private stockists,117.4912984
278,Taita/Taveta,Taita/Taveta,28.0,9.0,4,Yes,1.0,1.0,Taita/Taveta  ,1.0,Operated,1.0,Yes,Title,Freehold,,,300000.0,No,0.0,Yes,River,Gravity,2000.0,0.0,0.0,Both,Both,Private stockists,117.4912984
279,Taita/Taveta,Taita/Taveta,28.0,10.0,6,Yes,1.0,1.0,Taita/Taveta  ,1.0,Operated,1.0,No,,,Squatting,,,No,0.0,No,,,,,,None,None,,117.4912984
280,Taita/Taveta,Taita/Taveta,28.0,4.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,117.4912984
281,Taita/Taveta,Taita/Taveta,28.0,3.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,117.4912984
282,Taita/Taveta,Taita/Taveta,28.0,2.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,117.4912984
283,Taita/Taveta,Taita/Taveta,28.0,1.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,117.4912984
284,Kirinyaga,Kirinyaga,29.0,5.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,372.1988057
285,Kirinyaga,Kirinyaga,29.0,3.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,372.1988057
286,Kirinyaga,Kirinyaga,29.0,2.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,372.1988057
287,Kirinyaga,Kirinyaga,29.0,1.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,372.1988057
288,Kirinyaga,Kirinyaga,29.0,4.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,372.1988057
289,Kirinyaga,Kirinyaga,29.0,6.0,4,No,,,,,,,,,,,,,,,,,,,,,,,,372.1988057
290,Kisii,Kisii,30.0,4.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,401.6426926
291,Kisii,Kisii,30.0,8.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,401.6426926
292,Kisii,Kisii,30.0,7.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,401.6426926
293,Kisii,Kisii,30.0,9.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,401.6426926
294,Kisii,Kisii,30.0,2.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,401.6426926
295,Kisii,Kisii,30.0,1.0,4,No,,,,,,,,,,,,,,,,,,,,,,,,401.6426926
296,Kisii,Kisii,30.0,5.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,401.6426926
297,Kisii,Kisii,30.0,3.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,401.6426926
298,Kisii,Kisii,30.0,6.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,401.6426926
299,Marsabit,Marsabit,31.0,2.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,437.8165567
300,Marsabit,Marsabit,31.0,3.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,437.8165567
301,Marsabit,Marsabit,31.0,1.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,437.8165567
302,Meru,Meru,32.0,5.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,460.847022
303,Meru,Meru,32.0,1.0,4,No,,,,,,,,,,,,,,,,,,,,,,,,460.847022
304,Meru,Meru,32.0,3.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,460.847022
305,Meru,Meru,32.0,4.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,460.847022
306,Meru,Meru,32.0,8.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,460.847022
307,Meru,Meru,32.0,7.0,4,Yes,1.0,1.0,Meru  ,1.0,Operated,4.5,Yes,None,Freehold,,,2000000.0,No,0.0,Yes,River,Gravity,0.0,800.0,0.0,Inorganic,Inorganic,Private stockists,460.847022
308,Meru,Meru,32.0,2.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,460.847022
309,Meru,Meru,32.0,6.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,460.847022
310,Nakuru,Nakuru,33.0,10.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,1469.573489
311,Nakuru,Nakuru,33.0,9.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,1469.573489
312,Nakuru,Nakuru,33.0,5.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,1469.573489
313,Nakuru,Nakuru,33.0,4.0,4,No,,,,,,,,,,,,,,,,,,,,,,,,1469.573489
314,Nakuru,Nakuru,33.0,1.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,1469.573489
315,Nakuru,Nakuru,33.0,7.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,1469.573489
316,Nakuru,Nakuru,33.0,6.0,3,Yes,1.0,1.0,Nakuru  ,1.0,Operated,2.4700000286102295,No,,,Renting,2000.0,350000.0,No,0.0,No,,,,,,None,None,,1469.573489
317,Nakuru,Nakuru,33.0,8.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,1469.573489
318,Nakuru,Nakuru,33.0,2.0,4,No,,,,,,,,,,,,,,,,,,,,,,,,1469.573489
319,Nakuru,Nakuru,33.0,3.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,1469.573489
320,Baringo,Elgeyo/Marakwet,34.0,9.0,1,Yes,1.0,1.0,Elgeyo/Marakwet  ,1.0,Operated,0.25,Yes,Title,Freehold,,,20000.0,No,0.0,No,,,,,,Inorganic,,Government subsidized,242.8167771
321,Baringo,Baringo,34.0,2.0,5,Yes,1.0,2.0,Baringo  ,1.0,Operated,0.25,No,,,Renting,950.0,200000.0,No,0.0,No,,,,,,Inorganic,,Government subsidized,242.8167771
322,Baringo,Homa Bay,34.0,5.0,1,Yes,2.0,3.0,Homa Bay  ,1.0,Operated,0.3499999940395355,Yes,Title,Freehold,,,58000.0,No,0.0,No,,,,,,Inorganic,Organic,Government subsidized,242.8167771
323,Baringo,Baringo,34.0,3.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,242.8167771
324,Baringo,Baringo,34.0,4.0,8,Yes,1.0,2.0,Baringo  ,1.0,Operated,0.25,No,,,Renting,1100.0,36000.0,No,0.0,No,,,,,,Inorganic,,Government subsidized,242.8167771
325,Baringo,Kilifi,34.0,6.0,2,Yes,1.0,1.0,Kilifi  ,1.0,Operated,1.0,Yes,Allotment letter,Freehold,,,450000.0,No,0.0,No,,,,,,Inorganic,,Private stockists,242.8167771
326,Baringo,Kisii,34.0,1.0,1,Yes,1.0,1.0,Kisii  ,1.0,Operated,2.0,Yes,Title,Freehold,,,1500000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,242.8167771
327,Baringo,Baringo,34.0,4.0,8,Yes,2.0,2.0,Baringo  ,1.0,Operated,0.25,No,,,Renting,1100.0,180000.0,No,0.0,No,,,,,,Inorganic,,Government subsidized,242.8167771
328,Baringo,Baringo,34.0,8.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,242.8167771
329,Baringo,Baringo,34.0,5.0,1,Yes,3.0,3.0,Baringo  ,1.0,Operated,0.25,No,,,Squatting,,,No,0.0,Yes,Spring,Gravity,0.0,1350.0,0.0,Inorganic,,Government subsidized,242.8167771
330,Baringo,Baringo,34.0,7.0,5,Yes,1.0,1.0,Baringo  ,1.0,Operated,0.25,No,,,Other (specify),,,No,0.0,No,,,,,,None,,,242.8167771
331,Baringo,Baringo,34.0,2.0,5,Yes,2.0,2.0,Baringo  ,1.0,Operated,0.125,No,,,Renting,750.0,50000.0,No,0.0,No,,,,,,Inorganic,,Government subsidized,242.8167771
332,Baringo,Baringo,34.0,5.0,1,Yes,1.0,3.0,Baringo  ,1.0,Operated,2.25,No,,,Squatting,,,No,0.0,No,,,,,,Inorganic,,Government subsidized,242.8167771
333,Garissa,Garissa,35.0,2.0,7,No,,,,,,,,,,,,,,,,,,,,,,,,100.6141733
334,Garissa,Garissa,35.0,3.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,100.6141733
